Charging Rate,Start Window,Result,SSE,SST
11.0,1.0,0.0,100.0,17.833333333333325
11.0,1.1,0.0,100.0,17.833333333333318
11.0,1.2,0.0,100.0,18.16666666666665
11.0,1.3,0.0,100.0,16.99999999999999
11.0,1.4,0.0,100.0,17.33333333333332
11.0,1.5,0.0,100.0,17.33333333333332
11.0,1.6,0.0,100.0,17.333333333333314
11.0,1.7000000000000002,0.0,99.66666666666666,17.166666666666654
11.0,1.8,0.0,100.0,16.999999999999986
11.0,1.9,0.0,100.0,16.833333333333314
11.0,2.0,0.0,100.0,16.999999999999986
11.0,2.1,0.0,100.0,16.666666666666647
11.0,2.2,0.0,100.0,16.666666666666647
11.0,2.3,0.0,100.0,16.666666666666647
11.0,2.4000000000000004,0.0,100.0,16.833333333333314
11.0,2.5,0.0,100.0,16.49999999999998
11.0,2.6,0.0,100.0,16.666666666666647
11.0,2.7,0.0,100.0,14.999999999999979
11.0,2.8,0.0,100.0,12.666666666666655
11.0,2.9000000000000004,0.0,100.0,10.499999999999995
11.0,3.0,0.0,100.0,9.333333333333334
11.0,3.1,0.0,100.0,8.333333333333337
11.0,3.2,0.0,100.0,7.500000000000004
11.0,3.3000000000000003,0.0,100.0,5.500000000000001
11.0,3.4000000000000004,0.0,100.0,3.333333333333332
11.0,3.5,0.0,100.0,3.333333333333332
11.0,3.6,0.0,100.0,3.1666666666666656
11.0,3.7,0.0,100.0,2.0
11.0,3.8000000000000003,0.0,100.0,2.0
11.0,3.9000000000000004,0.0,100.0,1.916666666666667
11.0,4.0,0.0,100.0,2.416666666666666
11.0,4.1,0.0,100.0,4.916666666666667
11.0,4.2,0.0,100.0,6.0
11.0,4.300000000000001,0.0,100.0,7.583333333333332
11.0,4.4,0.0,100.0,6.75
11.0,4.5,0.0,100.0,9.75
11.0,4.6,0.0,100.0,11.333333333333336
11.0,4.7,0.0,100.0,13.916666666666668
11.0,4.800000000000001,0.0,100.0,14.166666666666668
11.0,4.9,0.0,100.0,18.0
11.0,5.0,0.0,100.0,18.25
11.0,5.1000000000000005,0.0,100.0,18.416666666666664
11.0,5.2,0.0,100.0,17.75
11.0,5.3,0.0,100.0,20.25
11.0,5.4,0.0,100.0,21.5
11.0,5.5,0.0,100.0,21.75
11.0,5.6000000000000005,0.0,100.0,22.5
11.0,5.7,0.0,100.0,23.25
11.0,5.800000000000001,0.0,100.0,23.75
11.0,5.9,0.0,100.0,24.25
11.0,6.0,0.0,100.0,24.75
11.0,6.1000000000000005,0.0,100.0,24.25
11.0,6.2,0.0,100.0,24.75
11.0,6.300000000000001,0.0,100.0,24.75
11.0,6.4,0.0,100.0,24.5
11.0,6.5,0.0,100.0,22.5
11.0,6.6000000000000005,0.0,100.0,19.388888888888882
11.0,6.7,0.0,100.0,15.472222222222214
11.0,6.800000000000001,0.0,100.0,14.638888888888884
11.0,6.9,0.0,100.0,11.999999999999995
11.0,7.0,0.0,100.0,12.638888888888882
11.0,7.1000000000000005,0.0,99.66666666666666,10.611111111111107
11.0,7.2,16.0,83.0,16.30555555555555
11.0,7.300000000000001,28.0,71.55555555555556,19.69444444444443
11.0,7.4,34.0,65.55555555555554,23.083333333333325
11.0,7.5,47.0,52.66666666666667,25.805555555555546
11.0,7.6000000000000005,61.0,38.66666666666667,29.111111111111086
11.0,7.7,68.0,31.444444444444443,32.30555555555552
11.0,7.800000000000001,66.0,33.66666666666667,31.111111111111082
11.0,7.9,70.0,30.0,30.22222222222219
11.0,8.0,84.0,16.0,35.05555555555554
11.0,8.100000000000001,87.0,13.0,37.0833333333333
11.0,8.2,87.0,13.0,37.833333333333314
11.0,8.3,95.0,5.0,38.02777777777774
11.0,8.4,94.0,6.0,37.44444444444441
11.0,8.5,95.0,5.0,37.694444444444414
11.0,8.600000000000001,97.0,3.0,37.3333333333333
11.0,8.7,96.0,4.0,37.11111111111106
11.0,8.8,97.0,3.0,37.55555555555552
11.0,8.9,99.0,1.0,36.88888888888886
11.0,9.0,99.0,1.0,37.88888888888886
11.0,9.1,100.0,0.0,37.1111111111111
11.0,9.200000000000001,100.0,0.0,37.999999999999964
11.0,9.3,97.0,3.0,35.55555555555553
11.0,9.4,100.0,0.0,36.555555555555515
11.0,9.5,100.0,0.0,36.66666666666663
11.0,9.6,100.0,0.0,36.44444444444441
11.0,9.700000000000001,100.0,0.0,35.33333333333329
11.0,9.8,100.0,0.0,36.333333333333286
11.0,9.9,100.0,0.0,34.77777777777774
11.0,10.0,100,0,0
11.0,10.1,100,0,0
11.0,10.200000000000001,100,0,0
11.0,10.3,100,0,0
11.0,10.4,100,0,0
11.0,10.5,100,0,0
11.0,10.600000000000001,100,0,0
11.0,10.700000000000001,100,0,0
11.0,10.8,100,0,0
11.0,10.9,100,0,0
11.0,11.0,100,0,0
11.0,11.100000000000001,100,0,0
11.0,11.200000000000001,100,0,0
11.0,11.3,100,0,0
11.0,11.4,100,0,0
11.0,11.5,100,0,0
11.0,11.600000000000001,100,0,0
11.0,11.700000000000001,100,0,0
11.0,11.8,100,0,0
11.0,11.9,100,0,0
11.0,12.0,100,0,0
11.0,12.100000000000001,100,0,0
11.0,12.200000000000001,100,0,0
11.0,12.3,100,0,0
11.0,12.4,100,0,0
11.0,12.5,100,0,0
11.0,12.600000000000001,100,0,0
11.0,12.700000000000001,100,0,0
11.0,12.8,100,0,0
11.0,12.9,100,0,0
11.0,13.0,100,0,0
11.0,13.100000000000001,100,0,0
11.0,13.200000000000001,100,0,0
11.0,13.3,100,0,0
11.0,13.4,100,0,0
11.0,13.5,100,0,0
11.0,13.600000000000001,100,0,0
11.0,13.700000000000001,100,0,0
11.0,13.8,100,0,0
11.0,13.9,100,0,0
11.0,14.0,100,0,0
11.0,14.100000000000001,100,0,0
11.0,14.200000000000001,100,0,0
11.0,14.3,100,0,0
11.0,14.4,100,0,0
11.0,14.5,100,0,0
11.0,14.600000000000001,100,0,0
11.0,14.700000000000001,100,0,0
11.0,14.8,100,0,0
11.0,14.9,100,0,0
