Charging Rate,Start Window,Result,SSE,SST
18.0,1.0,0.0,98.66666666666669,27.49999999999999
18.0,1.1,0.0,99.0,26.83333333333333
18.0,1.2,0.0,99.66666666666669,25.0
18.0,1.3,0.0,99.0,26.66666666666667
18.0,1.4,0.0,99.33333333333334,29.33333333333333
18.0,1.5,0.0,100.0,30.083333333333336
18.0,1.6,0.0,99.66666666666669,31.916666666666664
18.0,1.7000000000000002,0.0,99.66666666666666,31.166666666666664
18.0,1.8,0.0,100.0,34.0
18.0,1.9,0.0,100.0,34.75
18.0,2.0,0.0,100.0,39.44444444444445
18.0,2.1,0.0,100.0,38.02777777777778
18.0,2.2,0.0,100.0,38.05555555555555
18.0,2.3,0.0,100.0,39.638888888888886
18.0,2.4000000000000004,0.0,100.0,39.66666666666667
18.0,2.5,0.0,99.77777777777777,38.75
18.0,2.6,0.0,99.88888888888889,37.72222222222222
18.0,2.7,0.0,97.88888888888889,35.55555555555555
18.0,2.8,0.0,92.55555555555554,40.305555555555564
18.0,2.9000000000000004,0.0,93.0,39.77777777777777
18.0,3.0,0.0,83.66666666666666,42.63888888888888
18.0,3.1,0.0,73.77777777777777,47.80555555555557
18.0,3.2,0.0,52.888888888888886,61.77777777777777
18.0,3.3000000000000003,0.0,54.66666666666666,59.11111111111113
18.0,3.4000000000000004,0.0,43.66666666666666,66.50000000000003
18.0,3.5,0.0,44.888888888888886,66.72222222222224
18.0,3.6,0.0,27.888888888888893,78.3888888888889
18.0,3.7,1.0,20.888888888888893,83.16666666666669
18.0,3.8000000000000003,3.0,15.777777777777779,85.11111111111113
18.0,3.9000000000000004,2.0,18.666666666666664,84.72222222222223
18.0,4.0,4.0,11.88888888888889,88.00000000000001
18.0,4.1,0.0,8.0,93.3888888888889
18.0,4.2,2.0,5.0,94.72222222222223
18.0,4.300000000000001,1.0,1.0,98.33333333333334
18.0,4.4,6.0,3.0,94.19444444444443
18.0,4.5,5.0,4.777777777777778,94.1111111111111
18.0,4.6,5.0,1.0,97.22222222222221
18.0,4.7,18.0,1.0,89.1111111111111
18.0,4.800000000000001,24.0,1.0,88.1111111111111
18.0,4.9,29.0,0.8888888888888888,87.77777777777777
18.0,5.0,32.0,0.0,85.22222222222221
18.0,5.1000000000000005,35.0,1.0,83.11111111111114
18.0,5.2,38.0,0.0,81.0
18.0,5.3,38.0,0.0,80.88888888888886
18.0,5.4,49.0,0.0,74.88888888888889
18.0,5.5,60.0,0.0,69.88888888888891
18.0,5.6000000000000005,67.0,0.0,63.55555555555556
18.0,5.7,80.0,0.0,56.77777777777777
18.0,5.800000000000001,83.0,0.0,57.11111111111112
18.0,5.9,90.0,0.0,51.22222222222223
18.0,6.0,98.0,0.0,45.2222222222222
18.0,6.1000000000000005,96.0,0.0,45.444444444444436
18.0,6.2,96.0,0.0,43.99999999999998
18.0,6.300000000000001,99.0,0.0,42.88888888888887
18.0,6.4,99.0,0.0,37.66666666666665
18.0,6.5,100.0,0.0,39.44444444444443
18.0,6.6000000000000005,99.0,0.0,39.44444444444444
18.0,6.7,100.0,0.0,37.55555555555551
18.0,6.800000000000001,100.0,0.0,34.999999999999964
18.0,6.9,100.0,0.0,37.666666666666636
18.0,7.0,100.0,0.0,34.33333333333329
18.0,7.1000000000000005,100.0,0.0,35.222222222222186
18.0,7.2,100.0,0.0,35.111111111111086
18.0,7.300000000000001,100.0,0.0,35.44444444444441
18.0,7.4,100.0,0.0,32.11111111111106
18.0,7.5,100.0,0.0,32.88888888888885
18.0,7.6000000000000005,100.0,0.0,31.555555555555515
18.0,7.7,100.0,0.0,33.44444444444441
18.0,7.800000000000001,100.0,0.0,29.666666666666618
18.0,7.9,100.0,0.0,29.111111111111065
18.0,8.0,100.0,0.0,28.777777777777725
18.0,8.100000000000001,100.0,0.0,27.444444444444397
18.0,8.2,100.0,0.0,27.222222222222175
18.0,8.3,100.0,0.0,26.666666666666618
18.0,8.4,100.0,0.0,27.999999999999957
18.0,8.5,100.0,0.0,26.222222222222182
18.0,8.600000000000001,100.0,0.0,24.999999999999957
18.0,8.7,100.0,0.0,23.444444444444404
18.0,8.8,100.0,0.0,24.888888888888847
18.0,8.9,100,0,0
18.0,9.0,100,0,0
18.0,9.1,100,0,0
18.0,9.200000000000001,100,0,0
18.0,9.3,100,0,0
18.0,9.4,100,0,0
18.0,9.5,100,0,0
