Charging Rate,Start Window,Result,SSE,SST
18.0,1.0,0.0,100.0,9.222222222222216
18.0,1.1,0.0,100.0,5.5555555555555545
18.0,1.2,0.0,100.0,4.333333333333333
18.0,1.3,0.0,100.0,4.000000000000001
18.0,1.4,0.0,100.0,1.4444444444444446
18.0,1.5,0.0,100.0,1.1111111111111112
18.0,1.6,0.0,100.0,1.4444444444444442
18.0,1.7000000000000002,0.0,100.0,0.1111111111111111
18.0,1.8,0.0,100.0,0.4444444444444444
18.0,1.9,0.0,100.0,0.0
18.0,2.0,0.0,100.0,0.0
18.0,2.1,0.0,100.0,0.0
18.0,2.2,0.0,100.0,0.0
18.0,2.3,0.0,100.0,0.0
18.0,2.4000000000000004,0.0,100.0,0.0
18.0,2.5,0.0,100.0,0.0
18.0,2.6,0.0,100.0,0.0
18.0,2.7,0.0,100.0,0.0
18.0,2.8,0.0,100.0,0.0
18.0,2.9000000000000004,0.0,100.0,0.0
18.0,3.0,0.0,100.0,0.0
18.0,3.1,5.0,95.0,0.0
18.0,3.2,4.0,96.0,0.0
18.0,3.3000000000000003,7.0,93.0,0.0
18.0,3.4000000000000004,17.0,83.0,0.0
18.0,3.5,16.0,84.0,0.0
18.0,3.6,29.0,71.0,0.0
18.0,3.7,44.0,56.0,0.0
18.0,3.8000000000000003,37.0,63.0,0.0
18.0,3.9000000000000004,57.0,43.0,0.0
18.0,4.0,66.0,34.0,0.0
18.0,4.1,68.0,32.0,0.0
18.0,4.2,73.0,27.0,0.0
18.0,4.300000000000001,83.0,17.0,0.0
18.0,4.4,86.0,14.0,0.0
18.0,4.5,87.0,13.0,0.0
18.0,4.6,94.0,6.0,0.0
18.0,4.7,96.0,4.0,0.0
18.0,4.800000000000001,98.0,2.0,0.0
18.0,4.9,95.0,5.0,0.0
18.0,5.0,98.0,2.0,0.0
18.0,5.1000000000000005,99.0,1.0,0.0
18.0,5.2,99.0,1.0,0.0
18.0,5.3,99.0,1.0,0.0
18.0,5.4,100.0,0.0,0.0
18.0,5.5,100.0,0.0,0.0
18.0,5.6000000000000005,100.0,0.0,0.0
18.0,5.7,100.0,0.0,0.0
18.0,5.800000000000001,100.0,0.0,0.0
18.0,5.9,100.0,0.0,0.0
18.0,6.0,100.0,0.0,0.0
18.0,6.1000000000000005,100.0,0.0,0.0
18.0,6.2,100.0,0.0,0.0
18.0,6.300000000000001,100.0,0.0,0.0
18.0,6.4,100.0,0.0,0.0
18.0,6.5,100.0,0.0,0.0
18.0,6.6000000000000005,100.0,0.0,0.0
18.0,6.7,100.0,0.0,0.0
18.0,6.800000000000001,100.0,0.0,0.0
18.0,6.9,100.0,0.0,0.0
18.0,7.0,100.0,0.0,0.0
18.0,7.1000000000000005,100.0,0.0,0.0
18.0,7.2,100.0,0.0,0.0
18.0,7.300000000000001,100.0,0.0,0.0
18.0,7.4,100.0,0.0,0.0
18.0,7.5,100.0,0.0,0.0
18.0,7.6000000000000005,100.0,0.0,0.0
18.0,7.7,100.0,0.0,0.0
18.0,7.800000000000001,100.0,0.0,0.0
18.0,7.9,100.0,0.0,0.0
18.0,8.0,100.0,0.0,0.0
18.0,8.100000000000001,100.0,0.0,0.0
18.0,8.2,100.0,0.0,0.0
18.0,8.3,100.0,0.0,0.0
18.0,8.4,100.0,0.0,0.0
18.0,8.5,100.0,0.0,0.0
18.0,8.600000000000001,100.0,0.0,0.0
18.0,8.7,100.0,0.0,0.0
18.0,8.8,100.0,0.0,0.0
18.0,8.9,100,0,0
18.0,9.0,100,0,0
18.0,9.1,100,0,0
18.0,9.200000000000001,100,0,0
18.0,9.3,100,0,0
18.0,9.4,100,0,0
18.0,9.5,100,0,0
18.0,9.6,100,0,0
18.0,9.700000000000001,100,0,0
18.0,9.8,100,0,0
18.0,9.9,100,0,0
18.0,10.0,100,0,0
18.0,10.1,100,0,0
18.0,10.200000000000001,100,0,0
18.0,10.3,100,0,0
18.0,10.4,100,0,0
18.0,10.5,100,0,0
18.0,10.600000000000001,100,0,0
18.0,10.700000000000001,100,0,0
18.0,10.8,100,0,0
18.0,10.9,100,0,0
18.0,11.0,100,0,0
18.0,11.100000000000001,100,0,0
18.0,11.200000000000001,100,0,0
18.0,11.3,100,0,0
18.0,11.4,100,0,0
18.0,11.5,100,0,0
18.0,11.600000000000001,100,0,0
18.0,11.700000000000001,100,0,0
18.0,11.8,100,0,0
18.0,11.9,100,0,0
18.0,12.0,100,0,0
18.0,12.100000000000001,100,0,0
18.0,12.200000000000001,100,0,0
18.0,12.3,100,0,0
18.0,12.4,100,0,0
18.0,12.5,100,0,0
18.0,12.600000000000001,100,0,0
18.0,12.700000000000001,100,0,0
18.0,12.8,100,0,0
18.0,12.9,100,0,0
18.0,13.0,100,0,0
18.0,13.100000000000001,100,0,0
18.0,13.200000000000001,100,0,0
18.0,13.3,100,0,0
18.0,13.4,100,0,0
18.0,13.5,100,0,0
18.0,13.600000000000001,100,0,0
18.0,13.700000000000001,100,0,0
18.0,13.8,100,0,0
18.0,13.9,100,0,0
18.0,14.0,100,0,0
18.0,14.100000000000001,100,0,0
18.0,14.200000000000001,100,0,0
18.0,14.3,100,0,0
18.0,14.4,100,0,0
18.0,14.5,100,0,0
18.0,14.600000000000001,100,0,0
18.0,14.700000000000001,100,0,0
18.0,14.8,100,0,0
18.0,14.9,100,0,0
18.0,15.0,100,0,0
18.0,15.100000000000001,100,0,0
18.0,15.200000000000001,100,0,0
18.0,15.3,100,0,0
18.0,15.4,100,0,0
18.0,15.5,100,0,0
18.0,15.600000000000001,100,0,0
18.0,15.700000000000001,100,0,0
18.0,15.8,100,0,0
18.0,15.9,100,0,0
18.0,16.0,100,0,0
18.0,16.1,100,0,0
18.0,16.200000000000003,100,0,0
18.0,16.3,100,0,0
18.0,16.4,100,0,0
18.0,16.5,100,0,0
18.0,16.6,100,0,0
18.0,16.700000000000003,100,0,0
18.0,16.8,100,0,0
18.0,16.9,100,0,0
18.0,17.0,100,0,0
18.0,17.1,100,0,0
18.0,17.2,100,0,0
18.0,17.3,100,0,0
18.0,17.400000000000002,100,0,0
18.0,17.5,100,0,0
18.0,17.6,100,0,0
18.0,17.7,100,0,0
18.0,17.8,100,0,0
18.0,17.900000000000002,100,0,0
18.0,18.0,100,0,0
18.0,18.1,100,0,0
18.0,18.2,100,0,0
