Charging Rate,Start Window,Result,SSE,SST
10.0,1.0,0.0,98.66666666666669,37.00000000000001
10.0,1.1,0.0,98.66666666666666,37.66666666666667
10.0,1.2,0.0,98.33333333333331,34.999999999999964
10.0,1.3,0.0,99.66666666666669,34.3333333333333
10.0,1.4,0.0,99.0,32.999999999999964
10.0,1.5,0.0,99.0,32.66666666666663
10.0,1.6,0.0,99.0,33.3333333333333
10.0,1.7000000000000002,0.0,97.66666666666669,32.66666666666662
10.0,1.8,0.0,95.99999999999999,32.66666666666662
10.0,1.9,0.0,97.33333333333334,33.666666666666636
10.0,2.0,0.0,98.00000000000001,32.333333333333286
10.0,2.1,0.0,99.0,32.99999999999996
10.0,2.2,0.0,98.33333333333336,32.99999999999996
10.0,2.3,0.0,99.0,31.666666666666618
10.0,2.4000000000000004,0.0,98.33333333333331,32.333333333333286
10.0,2.5,0.0,96.33333333333331,31.666666666666618
10.0,2.6,0.0,97.0,32.66666666666662
10.0,2.7,0.0,96.33333333333334,32.99999999999996
10.0,2.8,0.0,97.33333333333336,32.99999999999996
10.0,2.9000000000000004,0.0,97.0,32.333333333333286
10.0,3.0,0.0,98.0,32.66666666666662
10.0,3.1,0.0,99.66666666666666,31.33333333333329
10.0,3.2,0.0,99.66666666666666,31.999999999999954
10.0,3.3000000000000003,0.0,97.00000000000001,29.66666666666663
10.0,3.4000000000000004,0.0,96.0,25.33333333333331
10.0,3.5,0.0,97.33333333333334,22.66666666666665
10.0,3.6,0.0,98.66666666666669,19.666666666666664
10.0,3.7,0.0,98.33333333333334,18.666666666666668
10.0,3.8000000000000003,0.0,98.33333333333334,11.66666666666667
10.0,3.9000000000000004,0.0,99.00000000000001,10.0
10.0,4.0,0.0,97.99999999999999,10.333333333333336
10.0,4.1,0.0,99.33333333333331,7.6666666666666625
10.0,4.2,0.0,99.0,4.999999999999999
10.0,4.300000000000001,0.0,100.0,5.999999999999997
10.0,4.4,0.0,100.0,4.0
10.0,4.5,0.0,98.66666666666666,4.25
10.0,4.6,0.0,99.66666666666669,3.2500000000000004
10.0,4.7,0.0,99.66666666666666,1.333333333333333
