Charging Rate,Start Window,Result,SSE,SST
54.0,1.0,0.0,0.0,100.0
54.0,1.1,0.0,0.0,100.0
54.0,1.2,0.0,0.0,100.0
54.0,1.3,0.0,0.0,100.0
54.0,1.4,0.0,0.0,100.0
54.0,1.5,0.0,0.0,100.0
54.0,1.6,0.0,0.0,100.0
54.0,1.7000000000000002,0.0,0.0,100.0
54.0,1.8,0.0,0.0,100.0
54.0,1.9,0.0,0.0,100.0
54.0,2.0,0.0,0.0,100.0
54.0,2.1,0.0,0.0,100.0
54.0,2.2,0.0,0.0,100.0
54.0,2.3,0.0,0.0,100.0
54.0,2.4000000000000004,0.0,0.0,100.0
54.0,2.5,0.0,0.0,100.0
54.0,2.6,0.0,0.0,100.0
54.0,2.7,0.0,0.0,100.0
54.0,2.8,0.0,0.0,100.0
54.0,2.9000000000000004,0.0,0.0,100.0
54.0,3.0,0.0,0.0,100.0
54.0,3.1,0.0,0.0,100.0
54.0,3.2,0.0,0.0,100.0
54.0,3.3000000000000003,0.0,0.0,100.0
54.0,3.4000000000000004,0.0,0.0,100.0
54.0,3.5,0.0,0.0,100.0
54.0,3.6,0.0,0.0,100.0
54.0,3.7,0.0,0.0,100.0
54.0,3.8000000000000003,0.0,0.0,100.0
54.0,3.9000000000000004,0.0,0.0,100.0
54.0,4.0,0.0,0.0,100.0
54.0,4.1,0.0,0.0,100.0
54.0,4.2,0.0,0.0,100.0
54.0,4.300000000000001,0.0,0.0,100.0
54.0,4.4,0.0,0.0,100.0
54.0,4.5,0.0,0.0,100.0
54.0,4.6,0.0,0.0,100.0
54.0,4.7,0.0,0.0,100.0
54.0,4.800000000000001,0.0,0.0,100.0
54.0,4.9,0.0,0.0,100.0
54.0,5.0,0.0,0.0,100.0
54.0,5.1000000000000005,1.6,0.0,99.24444444444444
54.0,5.2,6.0,0.0,97.06666666666665
54.0,5.3,16.2,0.0,91.02222222222221
54.0,5.4,22.8,0.0,88.1777777777778
54.0,5.5,32.4,0.0,81.06666666666676
54.0,5.6000000000000005,41.6,0.0,76.75555555555563
54.0,5.7,51.8,0.0,69.4444444444446
54.0,5.800000000000001,62.8,0.0,62.311111111111295
54.0,5.9,72.0,0.0,55.28888888888917
54.0,6.0,82.0,0.0,49.22222222222251
54.0,6.1000000000000005,87.4,0.0,45.66666666666692
54.0,6.2,90.6,0.0,44.66666666666693
54.0,6.300000000000001,94.6,0.0,40.377777777778014
54.0,6.4,94.6,0.0,38.11111111111134
54.0,6.5,96.2,0.0,36.13333333333354
54.0,6.6000000000000005,95.4,0.0,36.111111111111335
54.0,6.7,97.0,0.0,35.55555555555582
54.0,6.800000000000001,97.8,0.0,33.15555555555575
54.0,6.9,98.6,0.0,30.977777777777952
54.0,7.0,99.4,0.0,31.200000000000205
54.0,7.1000000000000005,99.4,0.0,31.17777777777792
54.0,7.2,99.4,0.0,32.35555555555574
54.0,7.300000000000001,99.8,0.0,32.444444444444606
54.0,7.4,99.6,0.0,29.822222222222376
54.0,7.5,100.0,0.0,28.22222222222237
54.0,7.6000000000000005,100.0,0.0,28.97777777777793
54.0,7.7,99.8,0.0,28.3555555555557
54.0,7.800000000000001,99.8,0.0,27.71111111111125
54.0,7.9,100.0,0.0,27.266666666666808
54.0,8.0,100,0,0
54.0,8.100000000000001,100,0,0
54.0,8.2,100,0,0
54.0,8.3,100,0,0
54.0,8.4,100,0,0
54.0,8.5,100,0,0
54.0,8.600000000000001,100,0,0
54.0,8.7,100,0,0
54.0,8.8,100,0,0
54.0,8.9,100,0,0
54.0,9.0,100,0,0
54.0,9.1,100,0,0
54.0,9.200000000000001,100,0,0
54.0,9.3,100,0,0
54.0,9.4,100,0,0
54.0,9.5,100,0,0
54.0,9.6,100,0,0
54.0,9.700000000000001,100,0,0
54.0,9.8,100,0,0
54.0,9.9,100,0,0
54.0,10.0,100,0,0
54.0,10.1,100,0,0
54.0,10.200000000000001,100,0,0
54.0,10.3,100,0,0
54.0,10.4,100,0,0
54.0,10.5,100,0,0
54.0,10.600000000000001,100,0,0
54.0,10.700000000000001,100,0,0
54.0,10.8,100,0,0
54.0,10.9,100,0,0
54.0,11.0,100,0,0
54.0,11.100000000000001,100,0,0
54.0,11.200000000000001,100,0,0
54.0,11.3,100,0,0
54.0,11.4,100,0,0
54.0,11.5,100,0,0
54.0,11.600000000000001,100,0,0
54.0,11.700000000000001,100,0,0
