Charging Rate,Start Window,Result,SSE,SST
94.0,1.0,0.0,0.0,100.0
94.0,1.1,0.0,0.0,100.0
94.0,1.2,0.0,0.0,100.0
94.0,1.3,0.0,0.0,100.0
94.0,1.4,0.0,0.0,100.0
94.0,1.5,0.0,0.0,100.0
94.0,1.6,0.0,0.0,100.0
94.0,1.7000000000000002,0.0,0.0,100.0
94.0,1.8,0.0,0.0,100.0
94.0,1.9,0.0,0.0,100.0
94.0,2.0,0.0,0.0,100.0
94.0,2.1,0.0,0.0,100.0
94.0,2.2,0.0,0.0,100.0
94.0,2.3,0.0,0.0,100.0
94.0,2.4000000000000004,0.0,0.0,100.0
94.0,2.5,0.0,0.0,100.0
94.0,2.6,0.0,0.0,100.0
94.0,2.7,0.0,0.0,100.0
94.0,2.8,0.0,0.0,100.0
94.0,2.9000000000000004,0.0,0.0,100.0
94.0,3.0,0.0,0.0,100.0
94.0,3.1,0.0,0.0,100.0
94.0,3.2,0.0,0.0,100.0
94.0,3.3000000000000003,0.0,0.0,100.0
94.0,3.4000000000000004,0.0,0.0,100.0
94.0,3.5,0.0,0.0,100.0
94.0,3.6,0.0,0.0,100.0
94.0,3.7,0.2,0.0,99.88888888888889
94.0,3.8000000000000003,1.6,0.0,99.26666666666665
94.0,3.9000000000000004,2.4,0.0,98.66666666666669
94.0,4.0,2.6,0.0,98.68888888888888
94.0,4.1,2.2,0.0,98.84444444444445
94.0,4.2,2.0,0.0,98.91111111111111
94.0,4.300000000000001,4.2,0.0,98.20000000000002
94.0,4.4,6.8,0.0,96.64444444444445
94.0,4.5,7.2,0.0,96.6222222222222
94.0,4.6,9.8,0.0,95.08888888888887
94.0,4.7,17.2,0.0,90.97777777777782
94.0,4.800000000000001,23.4,0.0,88.15555555555557
94.0,4.9,27.6,0.0,86.51111111111112
94.0,5.0,34.8,0.0,82.44444444444449
94.0,5.1000000000000005,31.2,0.0,84.95555555555562
94.0,5.2,30.8,0.0,84.57777777777777
94.0,5.3,35.4,0.0,82.68888888888893
94.0,5.4,45.4,0.0,77.48888888888894
94.0,5.5,58.0,0.0,70.77777777777777
94.0,5.6000000000000005,65.2,0.0,66.24444444444451
94.0,5.7,72.8,0.0,61.93333333333346
94.0,5.800000000000001,82.6,0.0,56.1777777777779
94.0,5.9,89.6,0.0,50.88888888888901
94.0,6.0,92.4,0.0,49.088888888889045
94.0,6.1000000000000005,96.8,0.0,43.37777777777796
94.0,6.2,98.4,0.0,43.15555555555572
94.0,6.300000000000001,99.0,0.0,39.44444444444462
94.0,6.4,99.6,0.0,39.911111111111275
94.0,6.5,99.8,0.0,39.17777777777796
94.0,6.6000000000000005,99.8,0.0,37.15555555555576
94.0,6.7,100.0,0.0,37.13333333333353
94.0,6.800000000000001,100.0,0.0,37.84444444444461
94.0,6.9,100.0,0.0,36.77777777777797
94.0,7.0,100.0,0.0,34.9111111111113
94.0,7.1000000000000005,100.0,0.0,34.95555555555577
94.0,7.2,100.0,0.0,34.8444444444446
94.0,7.300000000000001,100.0,0.0,34.48888888888906
94.0,7.4,100.0,0.0,33.84444444444459
94.0,7.5,100.0,0.0,32.800000000000196
94.0,7.6000000000000005,100.0,0.0,31.24444444444461
94.0,7.7,100.0,0.0,31.622222222222373
94.0,7.800000000000001,100.0,0.0,30.355555555555718
94.0,7.9,100,0,0
94.0,8.0,100,0,0
94.0,8.100000000000001,100,0,0
94.0,8.2,100,0,0
94.0,8.3,100,0,0
94.0,8.4,100,0,0
94.0,8.5,100,0,0
94.0,8.600000000000001,100,0,0
94.0,8.7,100,0,0
94.0,8.8,100,0,0
94.0,8.9,100,0,0
94.0,9.0,100,0,0
94.0,9.1,100,0,0
94.0,9.200000000000001,100,0,0
94.0,9.3,100,0,0
94.0,9.4,100,0,0
94.0,9.5,100,0,0
94.0,9.6,100,0,0
94.0,9.700000000000001,100,0,0
94.0,9.8,100,0,0
94.0,9.9,100,0,0
94.0,10.0,100,0,0
94.0,10.1,100,0,0
94.0,10.200000000000001,100,0,0
94.0,10.3,100,0,0
94.0,10.4,100,0,0
94.0,10.5,100,0,0
94.0,10.600000000000001,100,0,0
94.0,10.700000000000001,100,0,0
94.0,10.8,100,0,0
94.0,10.9,100,0,0
94.0,11.0,100,0,0
94.0,11.100000000000001,100,0,0
94.0,11.200000000000001,100,0,0
94.0,11.3,100,0,0
94.0,11.4,100,0,0
94.0,11.5,100,0,0
94.0,11.600000000000001,100,0,0
94.0,11.700000000000001,100,0,0
94.0,11.8,100,0,0
94.0,11.9,100,0,0
94.0,12.0,100,0,0
94.0,12.100000000000001,100,0,0
94.0,12.200000000000001,100,0,0
94.0,12.3,100,0,0
94.0,12.4,100,0,0
94.0,12.5,100,0,0
94.0,12.600000000000001,100,0,0
94.0,12.700000000000001,100,0,0
94.0,12.8,100,0,0
94.0,12.9,100,0,0
94.0,13.0,100,0,0
94.0,13.100000000000001,100,0,0
94.0,13.200000000000001,100,0,0
94.0,13.3,100,0,0
94.0,13.4,100,0,0
94.0,13.5,100,0,0
94.0,13.600000000000001,100,0,0
94.0,13.700000000000001,100,0,0
94.0,13.8,100,0,0
94.0,13.9,100,0,0
