Charge,Start,Result
4.500000000000000000e+01,7.250000000000000000e+00,1.000000000000000000e+02
5.000000000000000000e+01,7.250000000000000000e+00,1.000000000000000000e+02
5.500000000000000000e+01,7.250000000000000000e+00,1.000000000000000000e+02
6.000000000000000000e+01,7.250000000000000000e+00,1.000000000000000000e+02
6.500000000000000000e+01,7.250000000000000000e+00,1.000000000000000000e+02
7.000000000000000000e+01,7.250000000000000000e+00,1.000000000000000000e+02
7.500000000000000000e+01,7.250000000000000000e+00,1.000000000000000000e+02
8.000000000000000000e+01,7.250000000000000000e+00,1.000000000000000000e+02
8.500000000000000000e+01,7.250000000000000000e+00,1.000000000000000000e+02
9.000000000000000000e+01,7.250000000000000000e+00,1.000000000000000000e+02
9.500000000000000000e+01,7.250000000000000000e+00,1.000000000000000000e+02
1.000000000000000000e+02,7.250000000000000000e+00,1.000000000000000000e+02
